Datetime,Global_active_power_sum,Global_active_power_mean,Global_active_power_max,Global_active_power_min,Global_active_power_std,Global_reactive_power_mean,Voltage_mean,Global_intensity_mean,Sub_metering_1,Sub_metering_2,Sub_metering_3,Daily_energy_kWh,Sub_metering_remainder,date,day,day_of_week,day_name,is_weekend,month,month_name,year,quarter,day_of_year,Lag_1_kWh,Lag_7_kWh,Rolling_Mean_7
2010-03-04,682.88,0.4742222222222222,1.586,0.262,0.29273941917546087,0.08746805555555555,242.9922916666667,2.0072222222222225,0.0,436.0,2928.0,11.381333333333334,8017.333333333334,2010-03-04,4,3,Thursday,0,3,Mar,2010,1,63,15.597233333333332,31.33673333333333,19.71720476190476
2010-03-05,1133.726,0.7873097222222223,4.464,0.248,0.6836332392027168,0.09403888888888888,243.4863125,3.26625,1108.0,351.0,5918.0,18.895433333333337,11518.433333333338,2010-03-05,5,4,Friday,0,3,Mar,2010,1,64,11.381333333333334,35.33593333333333,17.368561904761908
2010-03-06,794.712,0.5518833333333333,2.662,0.242,0.4312303038779006,0.09691527777777777,243.03125694444446,2.3066666666666666,0.0,419.0,3970.0,13.2452,8856.2,2010-03-06,6,5,Saturday,1,3,Mar,2010,1,65,18.895433333333337,29.4176,15.05821904761905
2010-03-07,1372.472,0.9531055555555555,7.14,0.238,0.9114177212735841,0.09301944444444445,243.55174305555556,3.966666666666667,0.0,4674.0,3679.0,22.874533333333332,14521.533333333333,2010-03-07,7,6,Sunday,1,3,Mar,2010,1,66,13.2452,11.8611,16.631566666666668
2010-03-08,2557.098,1.7757625,7.08,0.264,1.3637158131966551,0.17523472222222222,243.77458333333334,7.424444444444445,4214.0,7645.0,15971.0,42.6183,14788.299999999996,2010-03-08,8,0,Monday,0,3,Mar,2010,1,67,22.874533333333332,21.645466666666668,19.627685714285715
2010-03-09,1760.112,1.2223000000000002,4.216,0.264,0.916309071430045,0.11672083333333333,243.52749999999997,5.080694444444444,846.0,397.0,10893.0,29.3352,17199.2,2010-03-09,9,1,Tuesday,0,3,Mar,2010,1,68,42.6183,12.781766666666668,21.992461904761903
2010-03-10,1822.632,1.2657166666666666,4.38,0.266,0.7463094747526859,0.09048472222222223,243.56579166666666,5.196944444444445,1167.0,375.0,14916.0,30.377200000000002,13919.2,2010-03-10,10,2,Wednesday,0,3,Mar,2010,1,69,29.3352,15.597233333333332,24.103885714285717
2010-03-11,1951.09,1.3549236111111111,5.704,0.236,1.0604110468697017,0.105825,242.68144444444445,5.639444444444445,2071.0,320.0,15706.0,32.518166666666666,14421.166666666664,2010-03-11,11,3,Thursday,0,3,Mar,2010,1,70,30.377200000000002,11.381333333333334,27.123433333333335
2010-03-12,1645.424,1.1426555555555555,6.226,0.244,0.8190959359544654,0.10327083333333334,243.0135347222222,4.722222222222222,1691.0,411.0,14076.0,27.423733333333335,11245.733333333334,2010-03-12,12,4,Friday,0,3,Mar,2010,1,71,32.518166666666666,18.895433333333337,28.341761904761906
2010-03-13,2383.0099999999998,1.6548680555555555,6.21,0.242,1.2725726087053222,0.1842791666666667,241.99693750000003,6.905,2848.0,5534.0,17973.0,39.71683333333333,13361.833333333328,2010-03-13,13,5,Saturday,1,3,Mar,2010,1,72,27.423733333333335,13.2452,32.12342380952381
2010-03-14,1566.714,1.0879958333333333,6.154,0.244,0.8723298223459612,0.13932777777777777,241.9863125,4.594861111111111,3464.0,918.0,7101.0,26.1119,14628.899999999998,2010-03-14,14,6,Sunday,1,3,Mar,2010,1,73,39.71683333333333,22.874533333333332,32.585904761904764
2010-03-15,1791.85,1.2443402777777777,5.578,0.248,0.8864772570213206,0.11410555555555556,242.29575,5.178333333333334,778.0,436.0,15053.0,29.864166666666666,13597.166666666664,2010-03-15,15,0,Monday,0,3,Mar,2010,1,74,26.1119,42.6183,30.763885714285713
2010-03-16,1542.65,1.0712847222222224,3.45,0.236,0.6809383070041799,0.11648333333333333,241.5400763888889,4.460972222222223,0.0,457.0,10083.0,25.710833333333333,15170.833333333332,2010-03-16,16,1,Tuesday,0,3,Mar,2010,1,75,29.864166666666666,29.3352,30.24611904761905
2010-03-17,2009.1299999999999,1.3952291666666665,5.504,0.244,0.9828877439195806,0.12899166666666667,241.64133333333334,5.8277777777777775,1136.0,5851.0,13105.0,33.485499999999995,13393.499999999993,2010-03-17,17,2,Wednesday,0,3,Mar,2010,1,76,25.710833333333333,30.377200000000002,30.690161904761904
2010-03-18,1562.682,1.0851958333333334,5.28,0.24,0.8535999199462089,0.11542638888888888,241.5022638888889,4.547361111111111,1147.0,570.0,10845.0,26.0447,13482.699999999997,2010-03-18,18,3,Thursday,0,3,Mar,2010,1,77,33.485499999999995,32.518166666666666,29.76538095238095
2010-03-19,1663.384,1.1551277777777778,4.292,0.238,0.6630864511942568,0.13158194444444446,241.42446527777776,4.8059722222222225,0.0,596.0,12591.0,27.723066666666668,14536.06666666667,2010-03-19,19,4,Friday,0,3,Mar,2010,1,78,26.0447,27.423733333333335,29.808142857142855
2010-03-20,916.6067692307693,0.6365324786324786,2.036,0.238,0.22022521373768486,0.2590372863247863,242.66685950854702,2.809604700854701,0.0,1233.0,1816.923076923077,15.276779487179487,12226.856410256409,2010-03-20,20,5,Saturday,1,3,Mar,2010,1,79,27.723066666666668,39.71683333333333,26.31670659340659
2010-03-21,1762.1152307692307,1.2236911324786324,5.502,0.276,0.8414846511202566,0.2608259081196581,241.60166132478633,5.2010202991452985,1670.0,3626.0,3845.576923076923,29.36858717948718,20227.010256410256,2010-03-21,21,6,Sunday,1,3,Mar,2010,1,80,15.276779487179487,26.1119,26.78194761904762
2010-03-22,1618.59,1.1240208333333332,3.69,0.236,0.7187992435921192,0.11913611111111112,241.35879166666666,4.687083333333333,1142.0,557.0,13859.0,26.976499999999998,11418.499999999996,2010-03-22,22,0,Monday,0,3,Mar,2010,1,81,29.36858717948718,29.864166666666666,26.369423809523813
2010-03-23,1822.162,1.265390277777778,5.308,0.238,0.953283746731117,0.12960694444444446,241.1662986111111,5.370416666666666,2892.0,1153.0,13107.0,30.369366666666668,13217.366666666669,2010-03-23,23,1,Tuesday,0,3,Mar,2010,1,82,26.976499999999998,25.710833333333333,27.034928571428573
2010-03-24,1994.752,1.3852444444444445,5.888,0.238,1.050108426168416,0.14552638888888889,240.72467361111114,5.801944444444444,1075.0,5832.0,12817.0,33.245866666666664,13521.866666666661,2010-03-24,24,2,Wednesday,0,3,Mar,2010,1,83,30.369366666666668,33.485499999999995,27.000695238095236
2010-03-25,1679.884,1.166586111111111,4.3,0.232,0.7572255167373907,0.12969305555555558,242.26515277777779,4.843194444444444,0.0,611.0,13797.0,27.998066666666666,13590.066666666666,2010-03-25,25,3,Thursday,0,3,Mar,2010,1,84,33.245866666666664,26.0447,27.27974761904762
2010-03-26,1651.284,1.146725,4.052,0.236,0.842815214930542,0.14297361111111112,241.50402777777776,4.79875,1078.0,682.0,12547.0,27.521400000000003,13214.400000000005,2010-03-26,26,4,Friday,0,3,Mar,2010,1,85,27.998066666666666,27.723066666666668,27.250938095238098
2010-03-27,1847.97,1.2833125,6.896,0.238,0.9870731752778126,0.13548055555555558,240.41256944444442,5.393472222222223,1067.0,3080.0,12483.0,30.799500000000002,14169.500000000004,2010-03-27,27,5,Saturday,1,3,Mar,2010,1,86,27.521400000000003,15.276779487179487,29.4684695970696
2010-03-28,1798.214,1.2487597222222222,6.152,0.234,1.1926372284256213,0.18085277777777778,241.37355555555555,5.323888888888889,1083.0,7895.0,7118.0,29.970233333333333,13874.233333333334,2010-03-28,28,6,Sunday,1,3,Mar,2010,1,87,30.799500000000002,29.36858717948718,29.554419047619053
2010-03-29,1622.738,1.126901388888889,4.196,0.242,0.6302952582530259,0.14380694444444445,241.52158333333335,4.726388888888889,0.0,636.0,15420.0,27.045633333333335,10989.633333333335,2010-03-29,29,0,Monday,0,3,Mar,2010,1,88,29.970233333333333,26.976499999999998,29.564295238095237
2010-03-30,1906.454,1.3239263888888888,4.878,0.35,0.9091980002242033,0.19494305555555558,241.08461805555555,5.636527777777778,1760.0,571.0,13765.0,31.77423333333333,15678.23333333333,2010-03-30,30,1,Tuesday,0,3,Mar,2010,1,89,27.045633333333335,30.369366666666668,29.764990476190473
2010-03-31,1923.802,1.3359736111111111,5.848,0.23,1.039579955733185,0.13998472222222222,240.1941736111111,5.662916666666667,1067.0,6313.0,12041.0,32.06336666666667,12642.366666666669,2010-03-31,31,2,Wednesday,0,3,Mar,2010,1,90,31.77423333333333,33.245866666666664,29.596061904761907
2010-04-01,1687.44,1.1718333333333333,5.066,0.236,0.8914225655714617,0.10032222222222222,241.75415972222223,4.879027777777778,1780.0,517.0,14393.0,28.124000000000002,11434.000000000004,2010-04-01,1,3,Thursday,0,4,Apr,2010,2,91,32.06336666666667,27.998066666666666,29.614052380952383
2010-04-02,1648.622,1.1448763888888889,4.398,0.226,0.730008779825362,0.10618472222222222,242.77352083333332,4.733472222222222,0.0,483.0,13074.0,27.477033333333335,13920.033333333336,2010-04-02,2,4,Friday,0,4,Apr,2010,2,92,28.124000000000002,27.521400000000003,29.607714285714284
2010-04-03,1805.278,1.2536652777777777,4.446,0.232,0.8028035009876187,0.14350694444444445,243.24993055555558,5.170972222222222,1778.0,648.0,17694.0,30.087966666666667,9967.966666666667,2010-04-03,3,5,Saturday,1,4,Apr,2010,2,93,27.477033333333335,30.799500000000002,29.506066666666666
2010-04-04,1690.388,1.1738805555555556,4.372,0.232,0.9330283077753782,0.16595555555555555,241.74743055555555,4.925694444444445,1097.0,831.0,12687.0,28.173133333333332,13558.133333333331,2010-04-04,4,6,Sunday,1,4,Apr,2010,2,94,30.087966666666667,29.970233333333333,29.249338095238095
2010-04-05,1118.82,0.7769583333333333,7.15,0.222,0.8460492683580723,0.11487499999999999,243.6551458333333,3.26875,1755.0,1436.0,5503.0,18.647,9953.0,2010-04-05,5,0,Monday,0,4,Apr,2010,2,95,28.173133333333332,27.045633333333335,28.049533333333333
2010-04-06,1825.852,1.267952777777778,5.604,0.232,0.9023028082305369,0.11848194444444445,242.74411111111112,5.258888888888889,1154.0,613.0,12476.0,30.430866666666667,16187.866666666665,2010-04-06,6,1,Tuesday,0,4,Apr,2010,2,96,18.647,31.77423333333333,27.85762380952381
2010-04-07,1596.982,1.1090152777777778,4.65,0.23,0.8763729630137618,0.12814305555555555,241.83122916666665,4.645416666666667,1077.0,3440.0,11362.0,26.616366666666668,10737.366666666669,2010-04-07,7,2,Wednesday,0,4,Apr,2010,2,97,30.430866666666667,32.06336666666667,27.07948095238095
2010-04-08,1649.22,1.1452916666666666,6.57,0.25,0.8265978724494834,0.11468194444444445,241.99483333333333,4.759027777777778,145.0,669.0,13322.0,27.487000000000002,13351.000000000004,2010-04-08,8,3,Thursday,0,4,Apr,2010,2,98,26.616366666666668,28.124000000000002,26.988480952380957
2010-04-09,1233.35,0.8564930555555554,4.254,0.232,0.741926263796303,0.11283472222222223,242.58288194444444,3.570555555555556,1088.0,566.0,10595.0,20.555833333333332,8306.833333333332,2010-04-09,9,4,Friday,0,4,Apr,2010,2,99,27.487000000000002,27.477033333333335,25.999738095238094
2010-04-10,1190.208,0.8265333333333333,5.532,0.228,0.7033530486529076,0.12466666666666668,241.28286111111112,3.48625,1044.0,960.0,8933.0,19.8368,8899.8,2010-04-10,10,5,Saturday,1,4,Apr,2010,2,100,20.555833333333332,30.087966666666667,24.535285714285717
2010-04-11,1603.181,1.113320138888889,8.32,0.226,1.3137871096316596,0.12155625,241.4909097222222,4.733819444444444,5499.0,554.0,8851.0,26.719683333333332,11815.68333333333,2010-04-11,11,6,Sunday,1,4,Apr,2010,2,101,19.8368,28.173133333333332,24.327650000000002
2010-04-12,1439.426,0.9996013888888888,3.708,0.226,0.7128779943885258,0.10953472222222221,242.00644444444447,4.164305555555556,660.0,611.0,11949.0,23.990433333333332,10770.43333333333,2010-04-12,12,0,Monday,0,4,Apr,2010,2,102,26.719683333333332,18.647,25.09099761904762
2010-04-13,1512.704,1.0504888888888888,3.772,0.228,0.7531489233742968,0.11884722222222222,241.735125,4.392222222222222,1097.0,646.0,13033.0,25.21173333333333,10435.73333333333,2010-04-13,13,1,Tuesday,0,4,Apr,2010,2,103,23.990433333333332,30.430866666666667,24.34540714285714
2010-04-14,1660.364,1.1530305555555556,5.34,0.23,1.0022359209873064,0.12444305555555556,241.3756111111111,4.8469444444444445,1132.0,5871.0,9194.0,27.672733333333333,11475.733333333334,2010-04-14,14,2,Wednesday,0,4,Apr,2010,2,104,25.21173333333333,26.616366666666668,24.49631666666667
2010-04-15,1872.178,1.3001236111111112,5.544,0.228,0.8646040624752234,0.11620555555555556,240.8521875,5.425416666666667,2526.0,658.0,15667.0,31.20296666666667,12351.966666666667,2010-04-15,15,3,Thursday,0,4,Apr,2010,2,105,27.672733333333333,27.487000000000002,25.027169047619047
2010-04-16,1562.062,1.0847652777777776,5.11,0.244,0.8470082052122843,0.11831944444444444,241.99183333333332,4.550694444444445,2837.0,592.0,12623.0,26.034366666666664,9982.366666666665,2010-04-16,16,4,Friday,0,4,Apr,2010,2,106,31.20296666666667,20.555833333333332,25.80981666666667
2010-04-17,1557.712,1.0817444444444444,5.92,0.246,0.9241926138313528,0.10407083333333333,241.30517361111112,4.548055555555555,553.0,3124.0,12571.0,25.961866666666666,9713.866666666665,2010-04-17,17,5,Saturday,1,4,Apr,2010,2,107,26.034366666666664,19.8368,26.68482619047619
2010-04-18,1476.106,1.0250736111111112,4.29,0.246,0.7829278739010498,0.10293888888888889,240.68122916666664,4.280833333333333,1104.0,618.0,12550.0,24.601766666666666,10329.766666666666,2010-04-18,18,6,Sunday,1,4,Apr,2010,2,108,25.961866666666666,26.719683333333332,26.382266666666663
2010-04-19,1708.594,1.186523611111111,5.84,0.242,0.9358586374534321,0.11555833333333333,241.25981944444445,4.962916666666667,1230.0,4255.0,13474.0,28.476566666666667,9517.566666666666,2010-04-19,19,0,Monday,0,4,Apr,2010,2,109,24.601766666666666,23.990433333333332,27.023142857142854
2010-04-20,1833.628,1.2733527777777778,4.484,0.242,0.769716565971608,0.12215416666666666,240.77724999999998,5.33125,1388.0,719.0,16668.0,30.560466666666667,11785.466666666667,2010-04-20,20,1,Tuesday,0,4,Apr,2010,2,110,28.476566666666667,25.21173333333333,27.787247619047623
2010-04-21,1579.914,1.0971625,2.73,0.252,0.5986241359423551,0.11000416666666667,241.93004166666668,4.556111111111111,0.0,635.0,12902.0,26.3319,12794.900000000001,2010-04-21,21,2,Wednesday,0,4,Apr,2010,2,111,30.560466666666667,27.672733333333333,27.595699999999997
2010-04-22,1460.904,1.0145166666666667,3.824,0.236,0.7293402806860944,0.12961805555555556,240.74602083333335,4.2659722222222225,1062.0,653.0,12492.0,24.3484,10141.400000000001,2010-04-22,22,3,Thursday,0,4,Apr,2010,2,112,26.3319,31.20296666666667,26.616476190476188
2010-04-23,1180.536,0.8198166666666667,4.758,0.234,0.6063856395478826,0.12303055555555555,241.61291666666665,3.435277777777778,0.0,623.0,10981.0,19.6756,8071.5999999999985,2010-04-23,23,4,Friday,0,4,Apr,2010,2,113,24.3484,26.034366666666664,25.70808095238095
2010-04-24,1518.418,1.0544569444444443,4.34,0.24,1.0325444661548018,0.21308194444444445,241.51611805555558,4.585416666666666,4445.0,1483.0,8223.0,25.306966666666664,11155.966666666664,2010-04-24,24,5,Saturday,1,4,Apr,2010,2,114,19.6756,25.961866666666666,25.61452380952381
2010-04-25,1542.742,1.071348611111111,4.356,0.25,0.8534196237504608,0.16596527777777778,240.66157638888888,4.521527777777778,0.0,2350.0,7595.0,25.712366666666664,15767.366666666665,2010-04-25,25,6,Sunday,1,4,Apr,2010,2,115,25.306966666666664,24.601766666666666,25.77318095238095
2010-04-26,1082.716,0.751886111111111,3.706,0.24,0.6462935460666749,0.11556944444444443,241.23138194444445,3.169166666666667,1038.0,460.0,7635.0,18.045266666666667,8912.266666666666,2010-04-26,26,0,Monday,0,4,Apr,2010,2,116,25.712366666666664,28.476566666666667,24.282995238095243
2010-04-27,1250.94,0.8687083333333334,3.76,0.238,0.5336326512338053,0.11269444444444444,242.07596527777778,3.6158333333333337,0.0,545.0,8539.0,20.849,11765.0,2010-04-27,27,1,Tuesday,0,4,Apr,2010,2,117,18.045266666666667,30.560466666666667,22.895642857142857
2010-04-28,867.858,0.6026791666666667,3.692,0.234,0.5303043586835554,0.1268638888888889,242.51982638888887,2.551111111111111,0.0,578.0,6035.0,14.4643,7851.299999999999,2010-04-28,28,2,Wednesday,0,4,Apr,2010,2,118,20.849,26.3319,21.20027142857143
2010-04-29,1103.724,0.7664749999999999,4.368,0.236,0.5576747983821048,0.12063472222222223,242.2791736111111,3.1961111111111107,12.0,679.0,8102.0,18.3954,9602.399999999998,2010-04-29,29,3,Thursday,0,4,Apr,2010,2,119,14.4643,24.3484,20.349842857142853
2010-04-30,1118.628,0.776825,4.32,0.234,0.783156076283214,0.14471805555555556,241.81767361111113,3.3229166666666665,2695.0,659.0,6969.0,18.6438,8320.8,2010-04-30,30,4,Friday,0,4,Apr,2010,2,120,18.3954,19.6756,20.202442857142852
2010-05-01,1320.158,0.9167763888888888,5.038,0.232,0.9685865445943176,0.13369722222222222,240.64716666666666,3.9298611111111112,1984.0,4885.0,6751.0,22.002633333333332,8382.633333333331,2010-05-01,1,5,Saturday,1,5,May,2010,2,121,18.6438,25.306966666666664,19.730395238095237
2010-05-02,2187.91,1.5193819444444443,7.33,0.236,1.3357046103338495,0.1624861111111111,240.38825,6.422499999999999,1858.0,7966.0,14454.0,36.46516666666666,12187.166666666664,2010-05-02,2,6,Sunday,1,5,May,2010,2,122,22.002633333333332,25.712366666666664,21.266509523809525
2010-05-03,1411.302,0.9800708333333332,4.35,0.228,0.8396146427260874,0.10638333333333334,237.18724305555557,4.158888888888889,980.0,534.0,11825.0,23.5217,10182.7,2010-05-03,3,0,Monday,0,5,May,2010,2,123,36.46516666666666,18.045266666666667,22.04885714285714
2010-05-04,1516.96,1.0534444444444444,3.72,0.234,0.6766129456475822,0.10711111111111112,236.03702777777778,4.5025,0.0,1018.0,12007.0,25.282666666666668,12257.666666666668,2010-05-04,4,1,Tuesday,0,5,May,2010,2,124,23.5217,20.849,22.682238095238095
2010-05-05,1805.308,1.253686111111111,5.204,0.236,0.9784982019136136,0.08972222222222222,236.10560416666667,5.365138888888889,2969.0,2194.0,12183.0,30.088466666666665,12742.466666666667,2010-05-05,5,2,Wednesday,0,5,May,2010,2,125,25.282666666666668,14.4643,24.914261904761904
2010-05-06,1299.25,0.9022569444444445,3.496,0.234,0.5808983271845004,0.08243333333333334,235.98911111111113,3.8222222222222224,0.0,301.0,10280.0,21.654166666666665,11073.166666666664,2010-05-06,6,3,Thursday,0,5,May,2010,2,126,30.088466666666665,18.3954,25.379799999999996
2010-05-07,1644.004,1.1416694444444444,4.174,0.23,0.8056957260388686,0.10080833333333332,237.49589583333335,4.8156944444444445,1053.0,332.0,13602.0,27.400066666666664,12413.066666666666,2010-05-07,7,4,Friday,0,5,May,2010,2,127,21.654166666666665,18.6438,26.630695238095235
2010-05-08,1533.422,1.0648763888888888,6.492,0.226,1.0972647406380143,0.12029305555555556,241.89702083333336,4.485277777777778,3569.0,2435.0,10158.0,25.557033333333333,9395.033333333333,2010-05-08,8,5,Saturday,1,5,May,2010,2,128,27.400066666666664,22.002633333333332,27.138466666666666
2010-05-09,1566.51,1.0878541666666666,6.066,0.23,1.0370443907391083,0.14262777777777777,241.40132638888886,4.638472222222222,2888.0,2636.0,9945.0,26.1085,10639.5,2010-05-09,9,6,Sunday,1,5,May,2010,2,129,25.557033333333333,36.46516666666666,25.658942857142854
2010-05-10,1467.892,1.0193694444444446,4.602,0.244,0.7882181466686132,0.10020694444444445,240.99840972222225,4.260138888888889,0.0,403.0,12893.0,24.46486666666667,11168.866666666669,2010-05-10,10,0,Monday,0,5,May,2010,2,130,26.1085,23.5217,25.793680952380953
2010-05-11,1571.368,1.0912277777777777,4.414,0.242,0.7238296370657329,0.1057638888888889,242.3830763888889,4.54375,1156.0,345.0,11418.0,26.189466666666664,13270.466666666664,2010-05-11,11,1,Tuesday,0,5,May,2010,2,131,24.46486666666667,25.282666666666668,25.923223809523808
2010-05-12,2035.418,1.4134847222222222,5.89,0.242,0.9852874019968122,0.11097083333333334,241.716625,5.8902777777777775,1036.0,4434.0,16362.0,33.923633333333335,12091.633333333331,2010-05-12,12,2,Wednesday,0,5,May,2010,2,132,26.189466666666664,30.088466666666665,26.471104761904762
2010-05-13,1554.188,1.0792972222222224,4.688,0.24,0.9557338643420747,0.10701458333333333,242.96012847222224,4.479722222222223,2124.5,1477.0,10527.5,25.903133333333336,11774.133333333335,2010-05-13,13,3,Thursday,0,5,May,2010,2,133,33.923633333333335,21.654166666666665,27.078100000000003
2010-05-14,1722.146,1.1959347222222223,4.632,0.254,0.7631244823637651,0.11103055555555555,242.06722916666666,4.981944444444444,1045.0,334.0,16764.0,28.70243333333333,10559.43333333333,2010-05-14,14,4,Friday,0,5,May,2010,2,134,25.903133333333336,27.400066666666664,27.26415238095238
2010-05-15,1944.772,1.3505361111111112,6.714,0.258,1.200248226041394,0.16176666666666667,242.10271527777775,5.709305555555555,3347.0,336.0,13670.0,32.412866666666666,15059.866666666665,2010-05-15,15,5,Saturday,1,5,May,2010,2,135,28.70243333333333,25.557033333333333,28.243557142857146
2010-05-16,2100.426,1.4586291666666666,8.418,0.262,1.2439140835992866,0.11415416666666667,240.97365277777777,6.154444444444445,3361.0,3922.0,11888.0,35.0071,15836.099999999999,2010-05-16,16,6,Sunday,1,5,May,2010,2,136,32.412866666666666,26.1085,29.514785714285715
2010-05-17,1628.182,1.1306819444444445,4.16,0.27,0.690386187930672,0.10234444444444445,241.36027083333332,4.723194444444444,1014.0,367.0,15344.0,27.136366666666667,10411.366666666669,2010-05-17,17,0,Monday,0,5,May,2010,2,137,35.0071,24.46486666666667,29.896428571428572
2010-05-18,1421.184,0.9869333333333333,3.086,0.268,0.5808580803608573,0.10392499999999999,241.520875,4.118333333333333,0.0,370.0,11677.0,23.6864,11639.399999999998,2010-05-18,18,1,Tuesday,0,5,May,2010,2,138,27.136366666666667,26.189466666666664,29.53884761904762
2010-05-19,1426.752,0.9908,5.322,0.27,0.7249675626684776,0.10503749999999999,241.60104166666667,4.1762500000000005,2122.0,659.0,9864.0,23.7792,11134.2,2010-05-19,19,2,Wednesday,0,5,May,2010,2,139,23.6864,33.923633333333335,28.089642857142856
2010-05-20,1153.898,0.8013180555555555,3.332,0.268,0.5760845615449359,0.09662499999999999,242.45078472222224,3.3552777777777782,0.0,369.0,10101.0,19.23163333333333,8761.633333333331,2010-05-20,20,3,Thursday,0,5,May,2010,2,140,23.7792,25.903133333333336,27.136571428571425
2010-05-21,1294.396,0.898886111111111,4.658,0.268,0.691181633837007,0.11645416666666666,241.75904861111113,3.7977777777777777,1073.0,381.0,10113.0,21.573266666666665,10006.266666666666,2010-05-21,21,4,Friday,0,5,May,2010,2,141,19.23163333333333,28.70243333333333,26.118119047619047
2010-05-22,2095.772,1.4553972222222222,7.806,0.302,1.0680585039625174,0.14770694444444446,239.55310416666666,6.156527777777778,2278.0,2441.0,17454.0,34.92953333333333,12756.533333333333,2010-05-22,22,5,Saturday,1,5,May,2010,2,142,21.573266666666665,32.412866666666666,26.477642857142857
2010-05-23,1487.556,1.033025,4.612,0.266,0.6967491829740329,0.1757638888888889,240.69034722222221,4.398055555555556,864.0,416.0,9541.0,24.7926,13971.599999999999,2010-05-23,23,6,Sunday,1,5,May,2010,2,143,34.92953333333333,35.0071,25.01842857142857
2010-05-24,1341.332,0.9314805555555556,5.124,0.186,0.8307155465549475,0.15836111111111112,241.03509722222222,3.971111111111111,1875.0,2467.0,7746.0,22.355533333333334,10267.533333333333,2010-05-24,24,0,Monday,0,5,May,2010,2,144,24.7926,27.136366666666667,24.33545238095238
2010-05-25,1198.626,0.8323791666666667,4.832,0.164,0.7125746859774772,0.1415736111111111,240.2630486111111,3.5909722222222222,474.0,451.0,10439.0,19.9771,8613.099999999999,2010-05-25,25,1,Tuesday,0,5,May,2010,2,145,22.355533333333334,23.6864,23.80555238095238
2010-05-26,1387.884,0.9638083333333334,6.53,0.158,0.9956216796097626,0.16778472222222224,239.54319444444445,4.185,914.0,4500.0,8530.0,23.1314,9187.399999999998,2010-05-26,26,2,Wednesday,0,5,May,2010,2,146,19.9771,23.7792,23.71300952380952
2010-05-27,1323.342,0.9189875000000001,3.846,0.158,0.6801652416319531,0.13599722222222224,239.92095138888888,3.91125,932.0,443.0,10669.0,22.0557,10011.7,2010-05-27,27,3,Thursday,0,5,May,2010,2,147,23.1314,19.23163333333333,24.11644761904762
2010-05-28,1398.164,0.9709472222222222,3.684,0.158,0.6419744668712188,0.11282638888888889,240.0395763888889,4.099027777777778,1020.0,413.0,11616.0,23.302733333333332,10253.733333333334,2010-05-28,28,4,Friday,0,5,May,2010,2,148,22.0557,21.573266666666665,24.363514285714285
2010-05-29,2049.808,1.4234777777777778,5.614,0.166,1.0370874808179278,0.1427861111111111,240.20170833333336,6.040555555555556,4057.0,400.0,16635.0,34.163466666666665,13071.466666666667,2010-05-29,29,5,Saturday,1,5,May,2010,2,149,23.302733333333332,34.92953333333333,24.254076190476187
2010-05-30,1665.7,1.1567361111111112,5.658,0.172,0.9984682931365636,0.12284166666666667,240.46701388888889,4.902083333333334,2405.0,2976.0,9708.0,27.761666666666667,12672.666666666668,2010-05-30,30,6,Sunday,1,5,May,2010,2,150,34.163466666666665,24.7926,24.678228571428573
2010-05-31,1340.462,0.9308763888888889,4.164,0.168,0.7571493160955438,0.10130138888888889,240.69020833333335,3.9730555555555553,1710.0,2171.0,10461.0,22.341033333333332,7999.033333333333,2010-05-31,31,0,Monday,0,5,May,2010,2,151,27.761666666666667,22.355533333333334,24.67615714285714
2010-06-01,1268.964,0.8812249999999999,4.162,0.17,0.6899434785140939,0.09511805555555555,240.5402777777778,3.7181944444444444,970.0,400.0,11858.0,21.1494,7921.4000000000015,2010-06-01,1,1,Tuesday,0,6,Jun,2010,2,152,22.341033333333332,19.9771,24.84362857142857
2010-06-02,980.898,0.6811791666666667,2.956,0.168,0.5574800356198083,0.08974861111111111,240.33645833333333,2.9158333333333335,0.0,656.0,8454.0,16.348300000000002,7238.300000000001,2010-06-02,2,2,Wednesday,0,6,Jun,2010,2,153,21.1494,23.1314,23.874614285714284
2010-06-03,1394.186,0.9681847222222222,5.038,0.166,0.8155972188488302,0.11391388888888888,240.24450694444445,4.154166666666667,2916.0,451.0,12304.0,23.23643333333333,7565.433333333331,2010-06-03,3,3,Thursday,0,6,Jun,2010,2,154,16.348300000000002,22.0557,24.043290476190474
2010-06-04,1420.554,0.9864958333333333,4.46,0.166,0.7884161240704253,0.12864166666666665,240.27963888888888,4.203333333333333,1695.0,397.0,12517.0,23.675900000000002,9066.900000000001,2010-06-04,4,4,Friday,0,6,Jun,2010,2,155,23.23643333333333,23.302733333333332,24.0966
2010-06-05,2009.644,1.3955861111111112,5.326,0.18,1.1101656248546476,0.20415972222222223,241.10038194444445,6.095138888888889,10932.0,1253.0,12223.0,33.49406666666667,9086.066666666666,2010-06-05,5,5,Saturday,1,6,Jun,2010,2,156,23.675900000000002,34.163466666666665,24.00097142857143
2010-06-06,1746.792,1.21305,4.836,0.18,1.085533011140879,0.2022125,241.42161805555557,5.288194444444445,7609.0,574.0,11365.0,29.1132,9565.2,2010-06-06,6,6,Sunday,1,6,Jun,2010,2,157,33.49406666666667,27.761666666666667,24.194047619047616
